Temperature,Pressure,Vibration,Speed,ToolWear,Humidity,Power,Shift,MachineID,Defect
78.12254464571137,1.1636197982959364,15.59610850704192,92.67622520529159,24.116196770088084,37.871970758805865,48.10785039708927,Night,Machine_C,0
67.0890457395123,1.0115004484009007,12.391982562247751,104.52175754248117,92.21739949143544,37.88614322391064,58.48564422765777,Night,Machine_B,0
72.81171566834205,1.2649331023853456,16.04160645325016,112.80319423608181,13.847930896528348,43.590023687778235,52.85479782665415,Night,Machine_B,0
69.78409562330872,1.2683019123183075,14.208356934471572,88.34671528723672,39.94463878814558,48.40570650065416,57.97045424201572,Morning,Machine_B,0
71.66420310777265,1.196874253308384,17.243092775749833,105.09902358335673,31.22106271300763,42.02918421774378,55.02316292227715,Evening,Machine_C,0
69.32033187174233,1.0980239445200797,18.484774378824618,97.63797848113632,49.13667306122531,46.98462967386627,57.808277813747885,Evening,Machine_C,0
72.61578809205851,1.3393702915217478,14.74375536371399,106.76308517669004,31.358252185638968,46.03996974002495,46.5567883537759,Morning,Machine_A,0
64.65442887452231,1.2547641616837621,13.965235341051141,104.60552257861929,77.12381156349736,46.214472373872596,50.49868419425015,Night,Machine_C,0
80.95037209715595,1.2604148007332343,13.54647207310221,103.09036182854614,38.19755261038436,38.494058739526594,48.38747430631069,Night,Machine_C,0
65.03338597193265,1.2921507638606158,15.899456050372764,85.62275974386661,35.01322320330831,56.47506873701766,49.74380354188887,Night,Machine_B,0
72.76191641374719,1.321242383313296,13.84163854861301,118.70930207992988,97.12398236229181,47.75076459031949,38.3433333888536,Evening,Machine_C,0
66.60680321950912,1.2322870018053234,14.949154260550864,99.017888968886,40.34532645884652,48.63676125583354,54.05332214442287,Evening,Machine_A,0
69.21878546164459,1.0861598481298724,13.139107838289554,97.2181847403984,13.00309176192459,49.72449920430336,49.151844282601445,Evening,Machine_C,0
72.30630099124795,1.1313981874121637,15.103372983766237,106.85264494484753,26.800394791567562,49.92261417757328,59.294858784886,Evening,Machine_B,0
70.48900009647413,1.1480442416838488,18.32832387103796,81.5766783022022,72.34204242928864,43.57329452479363,40.00815149768271,Evening,Machine_B,0
70.64687973569632,1.321578393785836,13.52504276562589,107.81237276071542,26.185532099328857,50.73115175813411,31.199424928438127,Morning,Machine_A,0
68.15984571590711,1.221494959915365,15.029331445672304,109.7725268950835,68.04915609699731,45.31060976297794,52.65160900217883,Evening,Machine_A,0
66.54236002361655,1.1315689171666345,15.982191879359727,87.70705173449,91.48270247442535,51.84354646562976,42.66910024319283,Night,Machine_C,0
73.31550242898795,1.1800848569350384,17.671186977984377,104.15058454210595,37.41032510102609,42.49373390564432,53.07496884072371,Evening,Machine_A,0
74.72858010466072,1.732276322696488,22.306697042949327,81.26047288335641,44.26476142668125,43.668810791308374,66.65949178875721,Morning,Machine_A,1
66.75189831014139,1.2614433746144773,16.45373397171666,103.844884782934,71.67997064858667,47.41004319971292,62.551353174356684,Night,Machine_B,0
66.81056604245046,1.3042726961410396,15.816352440264941,85.03069425040644,43.77870963063539,41.11648456641653,55.98502005918423,Morning,Machine_B,0
68.34288249682206,1.0884366729894792,20.738781393161407,112.4919790775706,4.614837031593943,40.56858558831075,56.361027286943084,Night,Machine_C,0
62.89871147541617,1.1790607144619174,16.41600529342422,107.00131837089793,57.84542389724903,41.930320283829076,29.560951108997156,Evening,Machine_C,0
71.97557395762436,1.5358985043055964,20.577595314464098,71.57217482852218,83.04708493856464,49.93882963589706,56.047916022158525,Morning,Machine_C,1
81.71530939926465,1.7501855801191946,22.40987890704981,77.01815324967562,93.17061138907084,50.3049656240868,67.77879400239394,Night,Machine_C,1
72.7722318000866,1.1862213021327166,16.157601019693352,110.22868898706005,73.5265734178962,46.378263251278206,48.91554899104335,Evening,Machine_B,0
71.55341816004167,1.1426114108731074,20.087112337098993,103.6610577814668,64.56223027724882,40.74453796805191,61.08026580234163,Night,Machine_C,0
76.87594811408113,0.9993784600394671,13.87956190349128,93.49278188474348,33.83050701447038,42.8226421761483,48.702712258896426,Morning,Machine_C,0
65.5889087386868,1.341069043113967,14.904154716976828,102.14208611658991,83.53809048927356,45.531034705233374,46.472890100570034,Morning,Machine_A,0
61.37359455423332,1.3459283045412198,12.330058307352779,96.07271572166034,93.52775268886337,41.37302806590558,45.2411727710441,Morning,Machine_C,0
73.92653568557297,0.9947437389296611,14.77898273627011,87.86433743318585,30.210048493655773,49.89573679119086,41.77294954645417,Morning,Machine_A,0
61.26504415500988,1.2212528015030781,12.646913499767422,97.67602641308608,28.183244015298992,46.396336402899806,51.159377519988674,Evening,Machine_B,0
69.31556443021854,1.2946563027330045,15.243072887788731,104.78880549441789,51.300439439004144,50.51764650974791,51.51428526460351,Night,Machine_C,0
71.39101631562752,1.2477064554448714,13.612359397737304,93.38588215877503,98.57673452535337,44.60249962307695,33.17983091305578,Evening,Machine_A,0
80.30395533216264,1.1563963168529765,16.578126241241474,105.22802385348866,16.33621695615972,57.872202063091166,46.028350318401195,Morning,Machine_C,0
67.2666488913035,1.105383293114278,14.014885258164073,109.2456867191523,49.494928351478194,47.066826201574315,53.381713726518775,Night,Machine_A,0
67.63467159994326,1.3168145766649402,16.422824156402104,107.4174898724706,19.421406066796543,35.67222815756392,50.36463246734899,Morning,Machine_C,0
73.30534569789147,1.2770686550012278,14.578587294019092,104.7052691884253,40.98905134622306,46.756838386506516,50.18041370487592,Evening,Machine_B,0
82.009994762512,1.6637894360170118,22.38242545947901,69.85297929018114,62.88689810674819,41.74402613756911,56.859204455145786,Evening,Machine_B,1
68.28300810576987,1.3171391369844003,14.81485188545833,97.38844931834701,57.08831682419766,54.696276229671426,44.479707872837885,Evening,Machine_A,0
70.92576481419079,1.4186183543296798,14.131147835086123,101.99055383282644,3.463572594915343,40.86802836216371,46.509067486557946,Night,Machine_A,0
66.31492569228872,1.1674173967524217,11.360561262316002,99.49028226515493,80.72534649981493,52.98621520145525,52.71688372988299,Night,Machine_B,0
72.2333329109509,1.167613378617066,12.30175533968659,107.88689903523853,70.9338723426912,38.60857816131864,30.282231025017886,Morning,Machine_C,0
62.03163437455449,1.1595547359701166,16.4943592273863,99.04158508876289,99.9841805418544,42.37462656827929,43.22379061921247,Night,Machine_A,0
84.53907917204045,1.1077310593620062,12.431923314869383,110.43496229973974,25.57418891020542,39.639400204216464,74.29888025552796,Night,Machine_B,0
73.60532749214556,1.3194402428402094,16.911238029297742,108.89830556389676,86.77991857774148,46.556993658350656,64.41146979174515,Evening,Machine_A,0
64.4919772280572,1.3344256437315634,14.130304741382801,95.08864820949474,61.03516181170933,52.01178647347053,60.39751229021779,Morning,Machine_B,0
68.66042390403892,1.3065431702806316,14.971339231440313,88.40950224398402,23.098821461208086,40.764927089537125,51.88841084718482,Evening,Machine_B,0
64.73418933547347,1.366690838820356,16.125652394340854,108.48092775610925,29.57171478225058,37.73158054460494,38.670819498407205,Morning,Machine_A,0
65.90674517388179,1.210137865905273,17.151113366400775,112.66898993066395,2.039948120473589,47.990355755231775,47.14180820567678,Morning,Machine_A,0
71.05832635741108,1.2375572186399033,12.08184430743085,96.60083904648066,34.3541166420636,43.64342089968699,47.03471832880015,Night,Machine_B,0
76.95795804046354,1.2652436272554226,12.239141968001196,104.25007947431973,89.9418141071708,41.0915233264278,45.368134540771834,Evening,Machine_C,0
69.4941447385829,1.158005025803989,14.475908917566375,109.38365925910884,7.523530326584405,43.54704562486202,43.59175258524232,Night,Machine_B,0
60.54775771598497,1.092996638751155,17.39216640608638,85.60386574350231,92.8084061911629,48.76176925983742,48.80477884155933,Night,Machine_C,0
66.93049768745169,1.2145081355339389,15.038495485979999,115.22765686801097,37.960531515987284,50.530553050687026,41.395385090886904,Night,Machine_C,0
67.259386152067,1.1533426917330771,17.318890089028045,96.49901535913718,74.08658295749663,41.420421381394,43.035636822712476,Morning,Machine_C,0
70.44462665256786,1.4169051522565281,11.695297029209437,115.79619111170254,65.85456940734743,48.22426774038465,45.86062144305836,Evening,Machine_A,0
69.2950211773626,1.0510526922478838,13.873848518128938,107.5921048070321,67.24809574891138,43.018110173622844,48.12883944765557,Evening,Machine_B,0
59.00212830255573,1.1940997484926592,15.148830522722912,103.45686142974901,54.83433834959342,44.12931663831812,53.030937820265684,Night,Machine_B,0
65.37529205895005,1.228934767238771,12.853853050319795,116.94501513871535,46.43051522654367,43.52491624720295,41.734998829205246,Morning,Machine_C,0
64.4625539964558,1.1170056959773278,12.697228753067753,103.4102250476222,92.82739608318842,41.50486389437858,46.50694969173646,Evening,Machine_C,0
74.48715052719443,1.1540865277690857,13.393730301075234,112.67079350747076,68.00363782565412,52.5367984503246,45.572490920788525,Evening,Machine_C,0
77.57493187409628,1.6060446772407602,19.232528101459437,89.70452988834404,86.46099910789215,36.373971145794314,67.077907227351,Night,Machine_B,1
60.00694464140995,1.0840151191827356,12.723726273022537,95.4756834868644,41.82442534136081,46.957570513275535,50.47632019911822,Morning,Machine_C,0
65.6579971279077,1.2408053350299209,17.435417038879613,89.6040220705975,22.507928523273236,51.23949173560835,28.795759152561143,Night,Machine_B,0
75.87344651328019,1.3577636873759664,15.403747752277255,113.77022804049024,0.18201576980445555,36.86894779707622,39.34004531041525,Evening,Machine_B,0
67.00436800229475,1.1621151239858936,15.628477153343706,101.26313727177956,98.07191576730978,46.19377818900795,51.523176837386984,Morning,Machine_A,0
66.60314733686724,1.2768062373308784,15.566749740896084,106.6540344362196,75.63737426840272,45.89062362443513,41.29537115098942,Night,Machine_C,0
69.14851358789274,1.3707875614907066,18.15591195509841,104.62326916085966,99.39909986211762,51.63516088677672,33.776713118188226,Evening,Machine_C,0
71.12802230453083,1.3006735509706553,19.040081836100434,105.13430057863916,77.01925422608521,37.81723338014065,46.3168675311151,Night,Machine_C,0
69.28639397046231,1.1272956424691356,14.445022157389898,107.51499518819631,4.552622729191047,55.78149998339056,42.62776059257486,Night,Machine_A,0
75.11575213894555,1.0462352564749084,16.06333112564967,99.51780761197482,44.40875873831013,44.85969647269992,58.41448713608521,Night,Machine_C,0
69.28671523929636,1.1688930426276685,14.404269597548897,114.95712917703692,11.678281666035517,52.27078401205777,57.20213291110652,Morning,Machine_B,0
73.37132423689573,1.2059049129062451,16.770299975888946,112.19723199840787,80.12696394074817,52.369775820714494,49.76351943349442,Evening,Machine_C,0
70.98343764284958,0.993032474221508,17.830291756935246,95.60219408754037,18.5981898970513,36.247675239793374,47.613723009503985,Evening,Machine_B,0
63.5349950341168,1.2028005593422681,14.988104574582385,95.52593454096996,65.76623735834077,42.298547090123044,58.62524387591334,Evening,Machine_B,0
78.92650383041926,1.1173498019464414,16.89276410452271,89.19844175825693,65.85453100122807,50.904772010368156,46.161439148816825,Evening,Machine_B,0
75.77841429080345,1.1881004728080722,14.347574745013706,118.64265432535773,63.888495677851644,43.62043031622934,54.57303608294066,Morning,Machine_B,0
67.16610563093042,1.1688310191692437,17.320686155638178,97.02015119622246,87.83545072314064,49.47345508766883,50.869071669688466,Night,Machine_C,0
69.44437373470531,1.1793237730667676,13.219384968305816,105.26645150073018,72.57498218146665,43.05504211035309,51.540700890848576,Evening,Machine_A,0
73.0759641117409,1.2751666543386737,12.852496291874134,95.71253416233561,32.74892802897742,45.99449692286865,57.83034524703659,Morning,Machine_A,0
70.9001357789854,1.1000681283315061,16.203491967990594,104.13634079358143,31.479281545158788,38.82305842755996,40.963163869627685,Night,Machine_B,0
70.53528970050306,1.0170414051138157,17.284829765033955,108.19105742420494,2.22933759559768,44.293217928347815,58.826710848612976,Morning,Machine_C,0
72.52800218054371,1.282967986033165,16.301977773082644,112.19217537939129,90.82856781172966,40.198872444362834,48.41351550288325,Morning,Machine_A,0
71.76732460634511,1.264691511097665,17.117523909517466,110.1053077238343,10.347700280307714,45.417642955555806,50.078602020827816,Evening,Machine_C,0
71.79008227911042,1.253808656682569,13.297971262115972,85.66264290768727,47.91213014775967,46.5556797120632,48.33624217859166,Evening,Machine_A,0
70.45677170159826,1.1114564710050083,14.863036005231365,107.43494967636033,50.85002873606474,55.34276336714718,42.599860560960394,Night,Machine_B,0
